Package received,time received,time send,package send,rssi,snr,freqError
1,22:06:05,22:03:44,1,-101,7.5,823
2,22:06:08,22:03:47,2,-111,-9,833
3,22:06:12,22:03:51,3,-107,1.75,839
4,22:06:15,22:03:54,4,-106,2.25,844
5,22:06:18,22:03:57,5,-104,5.25,850
6,22:06:22,22:04:01,6,-104,4.75,854
7,22:06:25,22:04:04,7,-103,5.25,858
8,22:06:28,22:04:07,8,-102,6.75,862
9,22:06:32,22:04:11,9,-102,5.5,865
10,22:06:35,22:04:14,10,-101,6,869
11,22:06:39,22:04:18,11,-99,7.75,874
12,22:06:42,22:04:21,12,-99,7,880
13,22:06:46,22:04:25,13,-99,7.5,883
14,22:06:49,22:04:28,14,-100,6.75,888
15,22:06:53,22:04:32,15,-103,4,894
16,22:06:57,22:04:36,16,-104,2.5,897
17,22:07:00,22:04:39,17,-101,4.75,902
18,22:07:04,22:04:43,18,-103,2.75,906
19,22:07:07,22:04:46,19,-103,3.25,911
20,22:07:11,22:04:50,20,-103,2.5,914
21,22:07:15,22:04:53,21,-102,4.5,919
22,22:07:18,22:04:57,22,-101,4.75,922
23,22:07:22,22:05:01,23,-104,1.75,926
24,22:07:25,22:05:04,24,-103,3.25,930
25,22:07:29,22:05:08,25,-101,5,932
26,22:07:32,22:05:11,26,-101,4.75,936
27,22:07:36,22:05:15,27,-103,2.75,939
28,22:07:40,22:05:19,28,-106,0,942
29,22:07:43,22:05:22,29,-100,6,945
30,22:07:47,22:05:26,30,-105,1.25,948
31,22:07:50,22:05:29,31,-105,0.75,951
32,22:07:54,22:05:33,32,-101,5.25,953
33,22:07:58,22:05:36,33,-101,5.5,956
34,22:08:01,22:05:40,34,-101,5.25,958
35,22:08:05,22:05:44,35,-103,2.75,960
36,22:08:08,22:05:47,36,-103,2.25,962
37,22:08:12,22:05:51,37,-104,1.75,964
38,22:08:15,22:05:54,38,-102,1.5,968
39,22:08:19,22:05:58,39,-104,2.25,970
40,22:08:23,22:06:02,40,-104,1.75,972
41,22:08:26,22:06:05,41,-103,2.25,974
42,22:08:30,22:06:09,42,-103,1.5,977
43,22:08:33,22:06:12,43,-103,2,979
44,22:08:37,22:06:16,44,-103,1.5,981
45,22:08:41,22:06:19,45,-103,2,982
46,22:08:44,22:06:23,46,-102,2.5,984
47,22:08:48,22:06:27,47,-102,3.25,986
48,22:08:51,22:06:30,48,-102,3.5,988
49,22:08:55,22:06:34,49,-101,4.5,990
,,,,,,
49.00,170.00,170.00,49.00,-102.67,3.48,923.27
