Package received,time received,time send,package send,rssi,snr,freqError
1,22:22:41,22:20:20,1,-100,6.5,803
2,22:22:44,22:20:23,2,-102,6.75,811
3,22:22:47,22:20:26,3,-102,6.25,817
4,22:22:50,22:20:30,4,-98,8,821
5,22:22:54,22:20:33,5,-101,7.25,827
6,22:22:57,22:20:36,6,-103,5.25,831
7,22:23:00,22:20:40,7,-103,5.75,834
8,22:23:04,22:20:43,8,-101,6,838
9,22:23:07,22:20:46,9,-102,5.5,841
10,22:23:11,22:20:50,10,-101,5.25,843
11,22:23:14,22:20:53,11,-101,4.75,849
12,22:23:18,22:20:57,12,-100,4.5,854
13,22:23:21,22:21:00,13,-101,4.25,858
14,22:23:25,22:21:04,14,-100,5.75,862
15,22:23:29,22:21:07,15,-100,5.75,867
16,22:23:32,22:21:11,16,-99,6.75,870
17,22:23:36,22:21:15,17,-98,6.5,873
18,22:23:39,22:21:18,18,-100,6.5,877
19,22:23:43,22:21:22,19,-100,6.25,880
20,22:23:46,22:21:25,20,-100,6.5,883
21,22:23:50,22:21:29,21,-104,1.5,887
22,22:23:54,22:21:33,22,-99,7.5,890
23,22:23:57,22:21:36,23,-100,6.25,893
24,22:24:01,22:21:40,24,-101,6,895
25,22:24:04,22:21:43,25,-101,5.25,898
26,22:24:08,22:21:47,26,-101,5.25,901
27,22:24:12,22:21:50,27,-101,5.75,904
28,22:24:15,22:21:54,28,-100,6,906
29,22:24:19,22:21:58,29,-99,6.5,908
30,22:24:22,22:22:01,30,-99,6.25,911
31,22:24:26,22:22:05,31,-100,6,914
32,22:24:29,22:22:08,32,-99,7.25,916
33,22:24:33,22:22:12,33,-99,6.25,919
34,22:24:37,22:22:16,34,-100,6.25,922
35,22:24:40,22:22:19,35,-98,6.75,924
36,22:24:44,22:22:23,36,-101,5,926
37,22:24:47,22:22:26,37,-98,6.75,928
38,22:24:51,22:22:30,38,-97,7.25,929
39,22:24:55,22:22:33,39,-97,6.75,930
40,22:24:58,22:22:37,40,-98,6.75,933
41,22:25:02,22:22:41,41,-97,7.25,934
42,22:25:05,22:22:44,42,-99,7,936
43,22:25:09,22:22:48,43,-99,7,939
44,22:25:12,22:22:51,44,-99,7.25,940
45,22:25:16,22:22:55,45,-99,7,942
46,22:25:20,22:22:59,46,-99,7.5,943
47,22:25:23,22:23:02,47,-99,7.25,945
,,,,,,
47.00,162.00,162.00,47.00,-99.89,6.20,888.34
