Package received,time received,time send,package send,rssi,snr,freqError
1,21:55:56,21:53:35,1,-101,8.5,765
2,21:56:00,21:53:39,2,-94,9.5,773
3,21:56:03,21:53:42,3,-92,10,780
4,21:56:06,21:53:45,4,-96,10.75,788
5,21:56:09,21:53:49,5,-92,11.75,795
6,21:56:13,21:53:52,6,-92,11.75,801
7,21:56:16,21:53:55,7,-91,10.5,806
8,21:56:19,21:53:59,8,-96,11.25,811
9,21:56:23,21:54:02,9,-93,10,816
10,21:56:26,21:54:05,10,-92,9,821
11,21:56:30,21:54:09,11,-93,9.5,827
12,21:56:34,21:54:12,12,-91,9.25,834
13,21:56:37,21:54:16,13,-93,9.75,840
14,21:56:41,21:54:20,14,-93,9.5,845
15,21:56:44,21:54:23,15,-90,11.5,852
16,21:56:48,21:54:27,16,-91,11,856
17,21:56:51,21:54:30,17,-92,9.5,862
18,21:56:55,21:54:34,18,-93,9.25,867
19,21:56:59,21:54:38,19,-94,11,872
20,21:57:02,21:54:41,20,-93,10.25,877
21,21:57:06,21:54:45,21,-93,9.75,882
22,21:57:09,21:54:48,22,-93,9.25,885
23,21:57:13,21:54:52,23,-93,9.75,890
24,21:57:17,21:54:55,24,-94,10.75,895
25,21:57:20,21:54:59,25,-94,11.25,899
26,21:57:24,21:55:03,26,-94,10.75,903
27,21:57:27,21:55:06,27,-94,11.5,907
29,21:57:34,21:55:13,29,-93,9.5,896
30,21:57:38,21:55:17,30,-93,10.25,919
31,21:57:42,21:55:21,31,-93,9.75,923
32,21:57:45,21:55:24,32,-93,9,926
33,21:57:49,21:55:28,33,-92,9.5,930
34,21:57:52,21:55:31,34,-93,9.5,934
35,21:57:56,21:55:35,35,-93,9.75,937
36,21:58:00,21:55:38,36,-93,9.25,940
37,21:58:03,21:55:42,37,-93,10.5,943
38,21:58:07,21:55:46,38,-93,10.75,946
39,21:58:10,21:55:49,39,-93,9.25,948
40,21:58:14,21:55:53,40,-93,9.25,951
41,21:58:17,21:55:56,41,-93,9.5,954
42,21:58:21,21:56:00,42,-92,9.25,957
43,21:58:25,21:56:04,43,-93,9.25,959
44,21:58:28,21:56:07,44,-93,9.5,962
45,21:58:32,21:56:11,45,-93,9.75,965
46,21:58:35,21:56:14,46,-93,9.25,968
47,21:58:39,21:56:18,47,-93,10.5,970
48,21:58:42,21:56:21,48,-94,11,972
49,21:58:46,21:56:25,49,-92,9.5,974
50,21:58:50,21:56:29,50,-93,10.25,977
51,21:58:53,21:56:32,51,-94,11.5,979
52,21:58:57,21:56:36,52,-94,11.5,980
,,,,,,
52.00,181.00,181.00,52.00,-93.12,10.07,893.31
