Package received,time received,time send,package send,rssi,snr,freqError
1,21:44:36,21:42:15,1,-76,11.75,635
2,21:44:39,21:42:18,2,-74,9,644
3,21:44:42,21:42:22,3,-75,9,653
4,21:44:46,21:42:25,4,-75,10.25,662
5,21:44:49,21:42:28,5,-75,10.25,671
6,21:44:52,21:42:31,6,-77,10.5,678
7,21:44:56,21:42:35,7,-76,11.5,686
8,21:44:59,21:42:38,8,-76,11.75,692
9,21:45:02,21:42:41,9,-75,9.75,699
10,21:45:06,21:42:45,10,-75,11.5,705
11,21:45:09,21:42:48,11,-73,12.25,714
12,21:45:13,21:42:52,12,-72,10.25,723
13,21:45:17,21:42:55,13,-73,12.25,731
14,21:45:20,21:42:59,14,-73,11.75,738
15,21:45:24,21:43:03,15,-73,11,746
16,21:45:27,21:43:06,16,-72,11.25,753
17,21:45:31,21:43:10,17,-71,10.75,760
18,21:45:35,21:43:13,18,-73,12.25,767
19,21:45:38,21:43:17,19,-72,10.5,774
20,21:45:42,21:43:21,20,-72,10,780
21,21:45:45,21:43:24,21,-73,12.25,787
22,21:45:49,21:43:28,22,-73,12,792
23,21:45:52,21:43:31,23,-73,12.5,799
24,21:45:56,21:43:35,24,-74,13.25,805
25,21:46:00,21:43:38,25,-71,10.5,811
26,21:46:03,21:43:42,26,-73,11.75,817
27,21:46:07,21:43:46,27,-70,11.75,823
28,21:46:10,21:43:49,28,-71,10.75,830
29,21:46:14,21:43:53,29,-74,13,834
30,21:46:18,21:43:56,30,-71,12.25,839
31,21:46:21,21:44:00,31,-72,10.25,844
32,21:46:25,21:44:04,32,-74,12.75,849
33,21:46:28,21:44:07,33,-73,12,854
34,21:46:32,21:44:11,34,-72,10.75,859
35,21:46:35,21:44:14,35,-72,10.75,864
36,21:46:39,21:44:18,36,-72,11.25,869
37,21:46:43,21:44:21,37,-73,12.25,874
38,21:46:46,21:44:25,38,-72,9.5,878
39,21:46:50,21:44:29,39,-72,10.5,883
40,21:46:53,21:44:32,40,-73,11,887
41,21:46:57,21:44:36,41,-72,11.75,892
42,21:47:01,21:44:39,42,-73,11,896
43,21:47:04,21:44:43,43,-72,10.75,900
44,21:47:08,21:44:47,44,-71,10.75,904
45,21:47:11,21:44:50,45,-71,10.5,907
46,21:47:15,21:44:54,46,-71,11,910
47,21:47:18,21:44:57,47,-71,10.5,914
48,21:47:22,21:45:01,48,-71,10.75,918
49,21:47:26,21:45:04,49,-71,11.25,921
50,21:47:29,21:45:08,50,-72,11.5,924
,,,,,,
50.00,173.00,173.00,50.00,-72.82,11.17,801.90
