Package received,time received,time send,package send,rssi,snr,freqError
1,22:26:52,22:24:32,1,-102,4.5,772
2,22:26:56,22:24:35,2,-103,4.25,778
3,22:26:59,22:24:38,3,-102,5.5,786
4,22:27:02,22:24:41,4,-103,6,791
5,22:27:06,22:24:45,5,-102,6.25,798
6,22:27:09,22:24:48,6,-104,4.25,802
7,22:27:12,22:24:51,7,-102,6.25,806
8,22:27:16,22:24:55,8,-102,6.5,811
9,22:27:19,22:24:58,9,-102,4.5,814
10,22:27:22,22:25:01,10,-100,5.25,818
11,22:27:26,22:25:05,11,-100,5.75,823
12,22:27:30,22:25:09,12,-100,5.5,828
13,22:27:33,22:25:12,13,-100,5.5,833
14,22:27:37,22:25:16,14,-102,3.5,838
15,22:27:40,22:25:19,15,-100,4.25,842
16,22:27:44,22:25:23,16,-100,3.75,847
17,22:27:48,22:25:26,17,-101,5,851
18,22:27:51,22:25:30,18,-102,2.75,854
19,22:27:55,22:25:34,19,-99,6.5,859
20,22:27:58,22:25:37,20,-101,5.25,861
21,22:28:02,22:25:41,21,-100,5.25,866
22,22:28:05,22:25:44,22,-103,2.5,869
23,22:28:09,22:25:48,23,-100,4.5,873
24,22:28:13,22:25:52,24,-101,4.5,875
25,22:28:16,22:25:55,25,-102,4.25,879
26,22:28:20,22:25:59,26,-102,2.75,882
27,22:28:23,22:26:02,27,-101,3.25,885
28,22:28:27,22:26:06,28,-102,3,888
29,22:28:31,22:26:09,29,-99,6,891
30,22:28:34,22:26:13,30,-99,7,893
31,22:28:38,22:26:17,31,-99,6.5,895
32,22:28:41,22:26:20,32,-98,6.75,896
33,22:28:45,22:26:24,33,-99,6.75,900
34,22:28:48,22:26:27,34,-100,6.75,903
35,22:28:52,22:26:31,35,-99,6.25,904
36,22:28:56,22:26:35,36,-99,6.5,906
37,22:28:59,22:26:38,37,-99,6,908
38,22:29:03,22:26:42,38,-100,5,910
39,22:29:06,22:26:45,39,-100,6.25,911
40,22:29:10,22:26:49,40,-100,6.5,913
41,22:29:14,22:26:52,41,-100,5.75,914
42,22:29:17,22:26:56,42,-100,6.75,917
43,22:29:21,22:27:00,43,-99,6.75,918
44,22:29:24,22:27:03,44,-101,4.5,920
45,22:29:28,22:27:07,45,-100,6.5,921
46,22:29:31,22:27:10,46,-99,7,924
,,,,,,
46.00,159.00,158.00,46.00,-100.61,5.32,864.63
