Package received,time received,time send,package send,rssi,snr,freqError
1,22:51:34,22:49:13,1,-109,-12.25,561
2,22:51:37,22:49:17,2,-109,-5,571
3,22:51:41,22:49:20,3,-109,-6.25,579
4,22:51:44,22:49:23,4,-109,-4.75,587
5,22:51:47,22:49:27,5,-110,-5.5,595
6,22:51:51,22:49:30,6,-112,-13,603
7,22:51:54,22:49:33,7,-111,-6.25,611
8,22:51:57,22:49:37,8,-111,-10.75,616
9,22:52:01,22:49:40,9,-111,-10.25,622
10,22:52:04,22:49:43,10,-109,-11.75,627
11,22:52:08,22:49:47,11,-109,-13.5,633
12,22:52:11,22:49:50,12,-107,-5.75,641
13,22:52:15,22:49:54,13,-107,-7,649
14,22:52:19,22:49:58,14,-107,-6,655
15,22:52:22,22:50:01,15,-107,-3.75,662
16,22:52:26,22:50:05,16,-108,-3.75,669
17,22:52:29,22:50:08,17,-107,-3.5,675
18,22:52:33,22:50:12,18,-107,-5.25,681
19,22:52:37,22:50:16,19,-108,-9,687
20,22:52:40,22:50:19,20,-108,-5.5,692
21,22:52:44,22:50:23,21,-108,-4.75,697
22,22:52:47,22:50:26,22,-108,-7.5,702
23,22:52:51,22:50:30,23,-107,-6.75,707
24,22:52:54,22:50:33,24,-107,-8.25,712
25,22:52:58,22:50:37,25,-107,-8,716
26,22:53:02,22:50:41,26,-107,-5,720
27,22:53:05,22:50:44,27,-107,-5.25,725
28,22:53:09,22:50:48,28,-108,-7.25,729
29,22:53:12,22:50:51,29,-108,-9.25,732
30,22:53:16,22:50:55,30,-108,-8.25,739
31,22:53:20,22:50:59,31,-108,-8.5,742
32,22:53:23,22:51:02,32,-108,-7.25,746
33,22:53:27,22:51:06,33,-108,-8.5,749
34,22:53:30,22:51:09,34,-108,-8.75,753
35,22:53:34,22:51:13,35,-107,-10.25,757
36,22:53:37,22:51:16,36,-108,-9.25,761
37,22:53:41,22:51:20,37,-107,-9.5,764
38,22:53:45,22:51:24,38,-107,-9.25,767
39,22:53:48,22:51:27,39,-108,-7.75,770
40,22:53:52,22:51:31,40,-108,-8,773
41,22:53:55,22:51:34,41,-108,-7.75,776
42,22:53:59,22:51:38,42,-108,-8.25,778
43,22:54:03,22:51:42,43,-108,-7.75,781
44,22:54:06,22:51:45,44,-107,-7.5,784
45,22:54:10,22:51:49,45,-107,-8,787
46,22:54:13,22:51:52,46,-107,-8.75,789
47,22:54:17,22:51:56,47,-108,-8.75,791
48,22:54:20,22:51:59,48,-107,-9.25,795
49,22:54:24,22:52:03,49,-107,-9,797
50,22:54:28,22:52:07,50,-108,-9,799
51,22:54:31,22:52:10,51,-108,-8.75,801
52,22:54:35,22:52:14,52,-106,-4.25,803
,,,,,,
52.00,181.00,181.00,52.00,-108.00,-7.75,708.81
