Package received,time received,time send,package send,rssi,snr,freqError
1,15:25:15,15:22:43,1,-106,-2.00,659
2,15:25:17,15:22:45,2,-106,-2.75,657
3,15:25:19,15:22:48,3,-105,-9.00,659
4,15:25:22,15:22:50,4,-104,-7.50,659
5,15:25:24,15:22:52,5,-104,-1.75,659
6,15:25:26,15:22:55,6,-105,-3.75,659
7,15:25:29,15:22:57,7,-105,-2.50,661
8,15:25:31,15:22:59,8,-104,-0.75,661
9,15:25:33,15:23:02,9,-106,-7.75,661
10,15:25:36,15:23:04,10,-105,-6.75,657
11,15:25:38,15:23:06,11,-106,-5.75,663
12,15:25:40,15:23:09,12,-108,-11.75,661
13,15:25:43,15:23:11,13,-106,-8.50,661
14,15:25:45,15:23:13,14,-103,-12.75,659
15,15:25:47,15:23:16,15,-107,-10.00,655
16,15:25:50,15:23:18,16,-105,-8.50,657
17,15:25:52,15:23:20,17,-106,-8.00,661
18,15:25:54,15:23:23,18,-106,-8.75,657
19,15:25:57,15:23:25,19,-108,-9.25,657
20,15:25:59,15:23:27,20,-109,-8.50,659
21,15:26:01,15:23:30,21,-107,-7.75,657
22,15:26:04,15:23:32,22,-108,-4.50,659
23,15:26:06,15:23:34,23,-105,-7.25,657
24,15:26:08,15:23:37,24,-106,-4.25,655
25,15:26:11,15:23:39,25,-106,-7.25,657
26,15:26:13,15:23:41,26,-105,-2.50,651
27,15:26:15,15:23:43,27,-107,-3.50,655
28,15:26:18,15:23:46,28,-106,-3.50,651
29,15:26:20,15:23:48,29,-107,-4.50,655
30,15:26:22,15:23:50,30,-104,-6.50,653
31,15:26:24,15:23:53,31,-105,-3.75,655
32,15:26:27,15:23:55,32,-107,-3.25,651
33,15:26:29,15:23:57,33,-106,-3.50,653
34,15:26:31,15:24:00,34,-107,-1.00,653
35,15:26:34,15:24:02,35,-107,-3.00,651
36,15:26:36,15:24:04,36,-106,-4.25,651
37,15:26:38,15:24:07,37,-104,-6.00,649
38,15:26:41,15:24:09,38,-107,-8.25,646
39,15:26:43,15:24:11,39,-106,-8.25,655
40,15:26:45,15:24:14,40,-105,-10.00,651
41,15:26:48,15:24:16,41,-106,-7.75,649
42,15:26:50,15:24:18,42,-106,-11.00,653
43,15:26:52,15:24:21,43,-107,-11.00,646
44,15:26:55,15:24:23,44,-104,-8.50,649
45,15:26:57,15:24:25,45,-107,-6.00,651
46,15:26:59,15:24:28,46,-106,-8.25,649
47,15:27:02,15:24:30,47,-107,-8.00,651
48,15:27:04,15:24:32,48,-108,-7.75,646
49,15:27:06,15:24:35,49,-107,-6.75,644
50,15:27:09,15:24:37,50,-107,-7.00,649
51,15:27:11,15:24:39,51,-107,-9.50,636
52,15:27:13,15:24:42,52,-107,-6.25,642
53,15:27:16,15:24:44,53,-106,-11.25,644
54,15:27:18,15:24:46,54,-109,-6.75,642
