Package received,time received,time send,package send,rssi,snr,freqError
2,15:33:53,15:31:18,1,-102,5.00,749
3,15:33:56,15:31:21,2,-101,3.75,745
4,15:33:58,15:31:23,3,-101,2.75,745
5,15:34:00,15:31:25,4,-101,3.50,743
6,15:34:03,15:31:28,5,-105,-0.75,741
7,15:34:05,15:31:30,6,-104,3.00,737
8,15:34:07,15:31:32,7,-103,3.50,737
9,15:34:10,15:31:35,8,-104,1.25,732
10,15:34:12,15:31:37,9,-102,1.25,732
11,15:34:14,15:31:39,10,-103,1.75,728
12,15:34:17,15:31:42,11,-102,3.25,730
13,15:34:19,15:31:44,12,-103,2.00,730
14,15:34:21,15:31:46,13,-103,1.25,726
15,15:34:24,15:31:49,14,-103,1.25,726
16,15:34:26,15:31:51,15,-104,-1.00,722
17,15:34:28,15:31:53,16,-102,2.50,724
18,15:34:31,15:31:56,17,-106,-4.00,720
19,15:34:33,15:31:58,18,-102,1.75,718
20,15:34:35,15:32:00,19,-102,2.00,718
21,15:34:38,15:32:03,20,-101,3.50,716
22,15:34:40,15:32:05,21,-102,2.75,714
23,15:34:42,15:32:07,22,-101,3.25,714
24,15:34:45,15:32:10,23,-103,2.75,711
25,15:34:47,15:32:12,24,-102,2.50,716
26,15:34:49,15:32:14,25,-101,0.75,709
27,15:34:52,15:32:17,26,-105,-7.00,636
28,15:34:54,15:32:19,27,-103,2.50,707
29,15:34:56,15:32:21,28,-102,2.00,707
30,15:34:59,15:32:24,29,-102,2.00,705
31,15:35:01,15:32:26,30,-102,0.50,703
32,15:35:03,15:32:28,31,-103,1.75,703
33,15:35:06,15:32:31,32,-102,1.75,701
34,15:35:08,15:32:33,33,-103,1.25,701
35,15:35:10,15:32:35,34,-102,1.00,699
36,15:35:13,15:32:38,35,-103,2.00,697
37,15:35:15,15:32:40,36,-102,2.50,697
38,15:35:17,15:32:42,37,-103,2.25,697
39,15:35:20,15:32:45,38,-102,3.25,697
40,15:35:22,15:32:47,39,-103,2.50,695
41,15:35:24,15:32:49,40,-103,3.25,693
42,15:35:27,15:32:52,41,-101,1.50,695
43,15:35:29,15:32:54,42,-102,3.25,691
44,15:35:31,15:32:56,43,-102,3.50,693
45,15:35:34,15:32:59,44,-102,2.50,691
46,15:35:36,15:33:01,45,-101,3.00,688
47,15:35:38,15:33:03,46,-102,3.00,691
48,15:35:41,15:33:06,47,-103,3.00,688
49,15:35:43,15:33:08,48,-102,0.00,686
50,15:35:45,15:33:10,49,-100,-2.50,686
51,15:35:47,15:33:13,50,-103,1.50,686
52,15:35:50,15:33:15,51,-103,1.00,686
53,15:35:52,15:33:17,52,-102,1.50,686
54,15:35:54,15:33:20,53,-103,2.25,686
55,15:35:57,15:33:22,54,-102,2.00,684
56,15:35:59,15:33:24,55,-102,0.25,684
57,15:36:01,15:33:27,56,-102,2.00,684
58,15:36:04,15:33:29,57,-100,2.00,682
59,15:36:06,15:33:31,58,-104,3.75,682
