Package received,time received,time send,package send,rssi,snr,freqError
2,15:20:11,15:17:39,2,-97,5.75,678
3,15:20:13,15:17:42,3,-98,6.00,676
4,15:20:15,15:17:44,4,-98,5.50,676
5,15:20:18,15:17:46,5,-98,5.75,676
6,15:20:20,15:17:49,6,-98,6.00,676
7,15:20:22,15:17:51,7,-97,6.00,676
8,15:20:25,15:17:53,8,-98,6.00,676
9,15:20:27,15:17:56,9,-97,5.50,676
10,15:20:29,15:17:58,10,-97,5.25,676
11,15:20:32,15:18:00,11,-97,5.75,676
12,15:20:34,15:18:03,12,-98,5.25,676
13,15:20:36,15:18:05,13,-99,5.00,676
14,15:20:39,15:18:07,14,-97,5.75,676
15,15:20:41,15:18:10,15,-97,4.50,676
16,15:20:43,15:18:12,16,-96,5.75,676
17,15:20:46,15:18:14,17,-96,5.25,676
18,15:20:48,15:18:17,18,-96,6.25,676
19,15:20:50,15:18:19,19,-97,6.00,676
20,15:20:53,15:18:21,20,-97,5.75,674
21,15:20:55,15:18:24,21,-96,6.00,676
22,15:20:57,15:18:26,22,-97,6.00,674
23,15:21:00,15:18:28,23,-97,6.00,674
24,15:21:02,15:18:31,24,-97,5.25,674
25,15:21:04,15:18:33,25,-96,5.25,674
26,15:21:07,15:18:35,26,-96,6.25,674
27,15:21:09,15:18:38,27,-96,6.25,674
28,15:21:11,15:18:40,28,-97,6.25,674
29,15:21:14,15:18:42,29,-98,5.50,674
30,15:21:16,15:18:45,30,-99,5.00,674
31,15:21:18,15:18:47,31,-96,4.50,674
32,15:21:21,15:18:49,32,-97,6.25,674
33,15:21:23,15:18:51,33,-97,5.75,674
34,15:21:25,15:18:54,34,-97,6.00,674
35,15:21:28,15:18:56,35,-98,5.50,674
36,15:21:30,15:18:58,36,-97,5.75,674
37,15:21:32,15:19:01,37,-96,5.75,674
38,15:21:35,15:19:03,38,-98,4.75,672
39,15:21:37,15:19:05,39,-97,5.75,672
40,15:21:39,15:19:08,40,-97,5.50,672
41,15:21:42,15:19:10,41,-97,6.00,670
42,15:21:44,15:19:12,42,-98,5.50,670
43,15:21:46,15:19:15,43,-98,5.25,672
44,15:21:49,15:19:17,44,-97,5.75,672
45,15:21:51,15:19:19,45,-99,5.00,670
46,15:21:53,15:19:22,46,-97,5.00,670
47,15:21:56,15:19:24,47,-99,5.00,670
48,15:21:58,15:19:26,48,-97,3.50,670
49,15:22:00,15:19:29,49,-99,4.25,670
50,15:22:03,15:19:31,50,-98,4.75,670
51,15:22:05,15:19:33,51,-97,4.50,670
52,15:22:07,15:19:36,52,-98,4.50,670
53,15:22:10,15:19:38,53,-99,5.00,670
54,15:22:12,15:19:40,54,-98,5.25,670
55,15:22:14,15:19:43,55,-97,6.50,670
